Date,S&P500,Interest Rate,GDP,Unemployment Rate,CPI,Inflation Expectations,Yield Spread,VIX,Industrial Production,Consumer Confidence,Hourly Earnings,NFCI,Savings Rate,PCE,Money Supply,PPI,fortnight
2010-09-15,1125.07,0.21,15141.61,9.5,218.28,1.29,2.24,22.1,92.85,68.2,22.67,-0.329,6.1,10327.1,8718.9,184.9,18
2010-09-16,1124.66,0.21,15141.61,9.5,218.28,1.29,2.29,21.72,92.85,68.2,22.67,-0.329,6.1,10327.1,8718.9,184.9,18
2010-09-17,1125.59,0.21,15141.61,9.5,218.28,1.25,2.27,22.01,92.85,68.2,22.67,-0.352,6.1,10327.1,8718.9,184.9,18
2010-09-20,1142.71,0.21,15141.61,9.5,218.28,1.24,2.25,21.5,92.85,68.2,22.67,-0.352,6.1,10327.1,8718.9,184.9,18
2010-09-21,1139.78,0.2,15141.61,9.5,218.28,1.29,2.18,22.35,92.85,68.2,22.67,-0.352,6.1,10327.1,8718.9,184.9,18
2010-09-22,1134.28,0.21,15141.61,9.5,218.28,1.32,2.12,22.51,92.85,68.2,22.67,-0.352,6.1,10327.1,8718.9,184.9,19
2010-09-23,1124.83,0.2,15141.61,9.5,218.28,1.29,2.11,23.87,92.85,68.2,22.67,-0.352,6.1,10327.1,8718.9,184.9,19
2010-09-24,1148.67,0.21,15141.61,9.5,218.28,1.31,2.17,21.71,92.85,68.2,22.67,-0.377,6.1,10327.1,8718.9,184.9,19
2010-09-27,1142.16,0.19,15141.61,9.5,218.28,1.29,2.1,22.54,92.85,68.2,22.67,-0.377,6.1,10327.1,8718.9,184.9,19
2010-09-28,1147.7,0.19,15141.61,9.5,218.28,1.31,2.11,22.6,92.85,68.2,22.67,-0.377,6.1,10327.1,8718.9,184.9,19
2010-09-29,1144.73,0.19,15141.61,9.5,218.28,1.3,2.08,23.25,92.85,68.2,22.67,-0.377,6.1,10327.1,8718.9,184.9,19
2010-09-30,1141.2,0.15,15141.61,9.5,218.28,1.3,2.11,23.7,92.85,68.2,22.67,-0.377,6.1,10327.1,8718.9,184.9,19
2010-10-01,1146.24,0.2,15309.47,9.4,219.04,1.33,2.12,22.5,92.6,67.7,22.74,-0.403,5.9,10386.4,8768.7,186.6,19
2010-10-04,1137.03,0.2,15309.47,9.4,219.04,1.33,2.09,23.53,92.6,67.7,22.74,-0.403,5.9,10386.4,8768.7,186.6,19
2010-10-05,1160.75,0.2,15309.47,9.4,219.04,1.4,2.09,21.76,92.6,67.7,22.74,-0.403,5.9,10386.4,8768.7,186.6,19
2010-10-06,1159.97,0.19,15309.47,9.4,219.04,1.45,2.03,21.49,92.6,67.7,22.74,-0.403,5.9,10386.4,8768.7,186.6,20
2010-10-07,1158.06,0.18,15309.47,9.4,219.04,1.41,2.05,21.56,92.6,67.7,22.74,-0.403,5.9,10386.4,8768.7,186.6,20
2010-10-08,1165.15,0.18,15309.47,9.4,219.04,1.48,2.06,20.71,92.6,67.7,22.74,-0.428,5.9,10386.4,8768.7,186.6,20
2010-10-11,1165.32,0.18,15309.47,9.4,219.04,,,18.96,92.6,67.7,22.74,-0.428,5.9,10386.4,8768.7,186.6,20
2010-10-12,1169.77,0.18,15309.47,9.4,219.04,1.48,2.07,18.93,92.6,67.7,22.74,-0.428,5.9,10386.4,8768.7,186.6,20
2010-10-13,1178.1,0.18,15309.47,9.4,219.04,1.57,2.09,19.07,92.6,67.7,22.74,-0.428,5.9,10386.4,8768.7,186.6,20
2010-10-14,1173.81,0.19,15309.47,9.4,219.04,1.67,2.14,19.88,92.6,67.7,22.74,-0.428,5.9,10386.4,8768.7,186.6,20
2010-10-15,1176.19,0.2,15309.47,9.4,219.04,1.58,2.22,19.03,92.6,67.7,22.74,-0.45,5.9,10386.4,8768.7,186.6,20
2010-10-18,1184.71,0.19,15309.47,9.4,219.04,1.53,2.14,19.09,92.6,67.7,22.74,-0.45,5.9,10386.4,8768.7,186.6,20
2010-10-19,1165.9,0.19,15309.47,9.4,219.04,1.51,2.13,20.63,92.6,67.7,22.74,-0.45,5.9,10386.4,8768.7,186.6,20
2010-10-20,1178.17,0.19,15309.47,9.4,219.04,1.48,2.16,19.79,92.6,67.7,22.74,-0.45,5.9,10386.4,8768.7,186.6,21
2010-10-21,1180.26,0.19,15309.47,9.4,219.04,1.52,2.2,19.27,92.6,67.7,22.74,-0.45,5.9,10386.4,8768.7,186.6,21
2010-10-22,1183.08,0.19,15309.47,9.4,219.04,1.56,2.24,18.78,92.6,67.7,22.74,-0.468,5.9,10386.4,8768.7,186.6,21
2010-10-25,1185.62,0.19,15309.47,9.4,219.04,1.62,2.22,19.85,92.6,67.7,22.74,-0.468,5.9,10386.4,8768.7,186.6,21
2010-10-26,1185.64,0.19,15309.47,9.4,219.04,1.63,2.27,20.22,92.6,67.7,22.74,-0.468,5.9,10386.4,8768.7,186.6,21
2010-10-27,1182.45,0.19,15309.47,9.4,219.04,1.59,2.35,20.71,92.6,67.7,22.74,-0.468,5.9,10386.4,8768.7,186.6,21
2010-10-28,1183.78,0.19,15309.47,9.4,219.04,1.52,2.32,20.88,92.6,67.7,22.74,-0.468,5.9,10386.4,8768.7,186.6,21
2010-10-29,1183.26,0.2,15309.47,9.4,219.04,1.48,2.29,21.2,92.6,67.7,22.74,-0.483,5.9,10386.4,8768.7,186.6,21
2010-11-01,1184.38,0.2,15309.47,9.8,219.59,1.51,2.32,21.83,92.67,71.6,22.73,-0.483,5.8,10433.6,8789.3,187.7,21
2010-11-02,1193.57,0.2,15309.47,9.8,219.59,1.49,2.29,21.57,92.67,71.6,22.73,-0.483,5.8,10433.6,8789.3,187.7,21
2010-11-03,1197.96,0.2,15309.47,9.8,219.59,1.51,2.33,19.56,92.67,71.6,22.73,-0.483,5.8,10433.6,8789.3,187.7,22
2010-11-04,1221.06,0.19,15309.47,9.8,219.59,1.52,2.2,18.52,92.67,71.6,22.73,-0.483,5.8,10433.6,8789.3,187.7,22
2010-11-05,1225.85,0.18,15309.47,9.8,219.59,1.57,2.2,18.26,92.67,71.6,22.73,-0.491,5.8,10433.6,8789.3,187.7,22
2010-11-08,1223.25,0.18,15309.47,9.8,219.59,1.58,2.19,18.29,92.67,71.6,22.73,-0.491,5.8,10433.6,8789.3,187.7,22
2010-11-09,1213.4,0.17,15309.47,9.8,219.59,1.58,2.26,19.08,92.67,71.6,22.73,-0.491,5.8,10433.6,8789.3,187.7,22
2010-11-10,1218.71,0.17,15309.47,9.8,219.59,1.6,2.21,18.47,92.67,71.6,22.73,-0.491,5.8,10433.6,8789.3,187.7,22
2010-11-11,1213.54,0.17,15309.47,9.8,219.59,,,18.64,92.67,71.6,22.73,-0.491,5.8,10433.6,8789.3,187.7,22
2010-11-12,1199.21,0.19,15309.47,9.8,219.59,1.57,2.25,20.61,92.67,71.6,22.73,-0.49,5.8,10433.6,8789.3,187.7,22
2010-11-15,1197.75,0.21,15309.47,9.8,219.59,1.57,2.39,20.2,92.67,71.6,22.73,-0.49,5.8,10433.6,8789.3,187.7,22
2010-11-16,1178.34,0.21,15309.47,9.8,219.59,1.49,2.34,22.58,92.67,71.6,22.73,-0.49,5.8,10433.6,8789.3,187.7,22
2010-11-17,1178.59,0.2,15309.47,9.8,219.59,1.53,2.39,21.76,92.67,71.6,22.73,-0.49,5.8,10433.6,8789.3,187.7,23
2010-11-18,1196.69,0.2,15309.47,9.8,219.59,1.57,2.38,18.75,92.67,71.6,22.73,-0.49,5.8,10433.6,8789.3,187.7,23
2010-11-19,1199.73,0.21,15309.47,9.8,219.59,1.59,2.36,18.04,92.67,71.6,22.73,-0.486,5.8,10433.6,8789.3,187.7,23
2010-11-22,1197.84,0.19,15309.47,9.8,219.59,1.58,2.31,18.37,92.67,71.6,22.73,-0.486,5.8,10433.6,8789.3,187.7,23
2010-11-23,1180.73,0.2,15309.47,9.8,219.59,1.54,2.32,20.63,92.67,71.6,22.73,-0.486,5.8,10433.6,8789.3,187.7,23
2010-11-24,1198.35,0.2,15309.47,9.8,219.59,1.59,2.4,19.56,92.67,71.6,22.73,-0.486,5.8,10433.6,8789.3,187.7,23
2010-11-26,1189.4,0.2,15309.47,9.8,219.59,1.6,2.36,22.22,92.67,71.6,22.73,-0.482,5.8,10433.6,8789.3,187.7,23
2010-11-29,1187.76,0.2,15309.47,9.8,219.59,1.58,2.32,21.53,92.67,71.6,22.73,-0.482,5.8,10433.6,8789.3,187.7,23
2010-11-30,1180.55,0.2,15309.47,9.8,219.59,1.54,2.36,23.54,92.67,71.6,22.73,-0.482,5.8,10433.6,8789.3,187.7,23
2010-12-01,1206.07,0.2,15309.47,9.3,220.47,1.6,2.44,21.36,93.59,74.5,22.76,-0.482,6.2,10471.0,8822.9,189.7,24
2010-12-02,1221.53,0.19,15309.47,9.3,220.47,1.64,2.46,19.39,93.59,74.5,22.76,-0.482,6.2,10471.0,8822.9,189.7,24
2010-12-03,1224.71,0.18,15309.47,9.3,220.47,1.62,2.54,18.01,93.59,74.5,22.76,-0.483,6.2,10471.0,8822.9,189.7,24
2010-12-06,1223.12,0.18,15309.47,9.3,220.47,1.6,2.53,18.02,93.59,74.5,22.76,-0.483,6.2,10471.0,8822.9,189.7,24
2010-12-07,1223.75,0.17,15309.47,9.3,220.47,1.67,2.61,17.99,93.59,74.5,22.76,-0.483,6.2,10471.0,8822.9,189.7,24
2010-12-08,1228.28,0.17,15309.47,9.3,220.47,1.68,2.63,17.74,93.59,74.5,22.76,-0.483,6.2,10471.0,8822.9,189.7,24
2010-12-09,1233.0,0.16,15309.47,9.3,220.47,1.65,2.59,17.25,93.59,74.5,22.76,-0.483,6.2,10471.0,8822.9,189.7,24
2010-12-10,1240.4,0.16,15309.47,9.3,220.47,1.65,2.68,17.61,93.59,74.5,22.76,-0.494,6.2,10471.0,8822.9,189.7,24
2010-12-13,1240.46,0.17,15309.47,9.3,220.47,1.66,2.68,17.55,93.59,74.5,22.76,-0.494,6.2,10471.0,8822.9,189.7,24
2010-12-14,1241.59,0.19,15309.47,9.3,220.47,1.69,2.83,17.61,93.59,74.5,22.76,-0.494,6.2,10471.0,8822.9,189.7,24
2010-12-15,1235.23,0.2,15309.47,9.3,220.47,1.77,2.85,17.94,93.59,74.5,22.76,-0.494,6.2,10471.0,8822.9,189.7,25
2010-12-16,1242.87,0.2,15309.47,9.3,220.47,1.78,2.81,17.39,93.59,74.5,22.76,-0.494,6.2,10471.0,8822.9,189.7,25
2010-12-17,1243.91,0.2,15309.47,9.3,220.47,1.75,2.72,16.11,93.59,74.5,22.76,-0.511,6.2,10471.0,8822.9,189.7,25
2010-12-20,1247.08,0.21,15309.47,9.3,220.47,1.75,2.74,16.41,93.59,74.5,22.76,-0.511,6.2,10471.0,8822.9,189.7,25
2010-12-21,1254.6,0.2,15309.47,9.3,220.47,1.77,2.72,16.49,93.59,74.5,22.76,-0.511,6.2,10471.0,8822.9,189.7,25
2010-12-22,1258.84,0.19,15309.47,9.3,220.47,1.81,2.71,15.45,93.59,74.5,22.76,-0.511,6.2,10471.0,8822.9,189.7,25
2010-12-23,1256.77,0.19,15309.47,9.3,220.47,1.83,2.74,16.47,93.59,74.5,22.76,-0.511,6.2,10471.0,8822.9,189.7,25
2010-12-27,1257.54,0.19,15309.47,9.3,220.47,1.83,2.65,17.67,93.59,74.5,22.76,-0.533,6.2,10471.0,8822.9,189.7,25
2010-12-28,1258.51,0.18,15309.47,9.3,220.47,1.84,2.75,17.52,93.59,74.5,22.76,-0.533,6.2,10471.0,8822.9,189.7,25
2010-12-29,1259.78,0.18,15309.47,9.3,220.47,1.81,2.71,17.28,93.59,74.5,22.76,-0.533,6.2,10471.0,8822.9,189.7,26
2010-12-30,1257.88,0.19,15309.47,9.3,220.47,1.82,2.72,17.52,93.59,74.5,22.76,-0.533,6.2,10471.0,8822.9,189.7,26
2010-12-31,1257.64,0.13,15309.47,9.3,220.47,1.83,2.69,17.75,93.59,74.5,22.76,-0.554,6.2,10471.0,8822.9,189.7,26
2011-01-03,1271.87,0.19,15351.45,9.1,221.19,1.82,2.75,17.61,93.39,74.2,22.86,-0.554,6.6,10514.3,8845.2,192.7,26
2011-01-04,1270.2,0.18,15351.45,9.1,221.19,1.86,2.73,17.38,93.39,74.2,22.86,-0.554,6.6,10514.3,8845.2,192.7,26
2011-01-05,1276.56,0.18,15351.45,9.1,221.19,1.94,2.79,17.02,93.39,74.2,22.86,-0.554,6.6,10514.3,8845.2,192.7,26
2011-01-06,1273.85,0.17,15351.45,9.1,221.19,1.96,2.76,17.4,93.39,74.2,22.86,-0.554,6.6,10514.3,8845.2,192.7,26
2011-01-07,1271.5,0.17,15351.45,9.1,221.19,1.91,2.74,17.14,93.39,74.2,22.86,-0.573,6.6,10514.3,8845.2,192.7,26
2011-01-10,1269.75,0.17,15351.45,9.1,221.19,1.91,2.73,17.54,93.39,74.2,22.86,-0.573,6.6,10514.3,8845.2,192.7,26
2011-01-11,1274.48,0.17,15351.45,9.1,221.19,2.0,2.77,16.89,93.39,74.2,22.86,-0.573,6.6,10514.3,8845.2,192.7,26
2011-01-12,1285.96,0.16,15351.45,9.1,221.19,2.0,2.79,16.24,93.39,74.2,22.86,-0.573,6.6,10514.3,8845.2,192.7,27
2011-01-13,1283.76,0.16,15351.45,9.1,221.19,1.95,2.75,16.39,93.39,74.2,22.86,-0.573,6.6,10514.3,8845.2,192.7,27
2011-01-14,1293.24,0.16,15351.45,9.1,221.19,1.93,2.76,15.46,93.39,74.2,22.86,-0.59,6.6,10514.3,8845.2,192.7,27
2011-01-18,1295.02,0.19,15351.45,9.1,221.19,1.95,2.79,15.87,93.39,74.2,22.86,-0.59,6.6,10514.3,8845.2,192.7,27
2011-01-19,1281.92,0.18,15351.45,9.1,221.19,1.94,2.77,17.31,93.39,74.2,22.86,-0.59,6.6,10514.3,8845.2,192.7,27
2011-01-20,1280.26,0.18,15351.45,9.1,221.19,1.9,2.82,17.99,93.39,74.2,22.86,-0.59,6.6,10514.3,8845.2,192.7,27
2011-01-21,1283.35,0.17,15351.45,9.1,221.19,1.92,2.81,18.47,93.39,74.2,22.86,-0.605,6.6,10514.3,8845.2,192.7,27
2011-01-24,1290.84,0.18,15351.45,9.1,221.19,1.93,2.78,17.65,93.39,74.2,22.86,-0.605,6.6,10514.3,8845.2,192.7,27
2011-01-25,1291.18,0.17,15351.45,9.1,221.19,1.94,2.73,17.59,93.39,74.2,22.86,-0.605,6.6,10514.3,8845.2,192.7,27
2011-01-26,1296.63,0.17,15351.45,9.1,221.19,1.96,2.83,16.64,93.39,74.2,22.86,-0.605,6.6,10514.3,8845.2,192.7,28
2011-01-27,1299.54,0.17,15351.45,9.1,221.19,1.9,2.83,16.15,93.39,74.2,22.86,-0.605,6.6,10514.3,8845.2,192.7,28
2011-01-28,1276.34,0.17,15351.45,9.1,221.19,1.93,2.82,20.04,93.39,74.2,22.86,-0.618,6.6,10514.3,8845.2,192.7,28
2011-01-31,1286.12,0.17,15351.45,9.1,221.19,1.96,2.84,19.53,93.39,74.2,22.86,-0.618,6.6,10514.3,8845.2,192.7,28
2011-02-01,1307.59,0.18,15351.45,9.0,221.9,2.01,2.87,17.63,93.0,77.5,22.87,-0.618,6.9,10540.6,8909.0,195.8,28
2011-02-02,1304.03,0.18,15351.45,9.0,221.9,2.01,2.85,17.3,93.0,77.5,22.87,-0.618,6.9,10540.6,8909.0,195.8,28
2011-02-03,1307.1,0.17,15351.45,9.0,221.9,2.0,2.87,16.69,93.0,77.5,22.87,-0.618,6.9,10540.6,8909.0,195.8,28
2011-02-04,1310.87,0.17,15351.45,9.0,221.9,1.99,2.91,15.93,93.0,77.5,22.87,-0.626,6.9,10540.6,8909.0,195.8,28
2011-02-07,1319.05,0.17,15351.45,9.0,221.9,1.98,2.9,16.28,93.0,77.5,22.87,-0.626,6.9,10540.6,8909.0,195.8,28
2011-02-08,1324.57,0.16,15351.45,9.0,221.9,1.95,2.89,15.81,93.0,77.5,22.87,-0.626,6.9,10540.6,8909.0,195.8,28
2011-02-09,1320.88,0.15,15351.45,9.0,221.9,1.94,2.84,15.87,93.0,77.5,22.87,-0.626,6.9,10540.6,8909.0,195.8,29
2011-02-10,1321.87,0.15,15351.45,9.0,221.9,1.92,2.85,16.09,93.0,77.5,22.87,-0.626,6.9,10540.6,8909.0,195.8,29
2011-02-11,1329.15,0.15,15351.45,9.0,221.9,1.88,2.79,15.69,93.0,77.5,22.87,-0.627,6.9,10540.6,8909.0,195.8,29
2011-02-14,1332.32,0.15,15351.45,9.0,221.9,1.86,2.75,15.95,93.0,77.5,22.87,-0.627,6.9,10540.6,8909.0,195.8,29
2011-02-15,1328.01,0.16,15351.45,9.0,221.9,1.91,2.77,16.37,93.0,77.5,22.87,-0.627,6.9,10540.6,8909.0,195.8,29
2011-02-16,1336.32,0.15,15351.45,9.0,221.9,1.94,2.76,16.72,93.0,77.5,22.87,-0.627,6.9,10540.6,8909.0,195.8,29
2011-02-17,1340.43,0.15,15351.45,9.0,221.9,1.97,2.78,16.59,93.0,77.5,22.87,-0.627,6.9,10540.6,8909.0,195.8,29
2011-02-18,1343.01,0.15,15351.45,9.0,221.9,2.04,2.81,16.43,93.0,77.5,22.87,-0.619,6.9,10540.6,8909.0,195.8,29
2011-02-22,1315.44,0.15,15351.45,9.0,221.9,2.09,2.72,20.8,93.0,77.5,22.87,-0.619,6.9,10540.6,8909.0,195.8,29
2011-02-23,1307.4,0.15,15351.45,9.0,221.9,2.2,2.75,22.13,93.0,77.5,22.87,-0.619,6.9,10540.6,8909.0,195.8,30
2011-02-24,1306.1,0.15,15351.45,9.0,221.9,2.2,2.73,21.32,93.0,77.5,22.87,-0.619,6.9,10540.6,8909.0,195.8,30
2011-02-25,1319.88,0.15,15351.45,9.0,221.9,2.17,2.7,19.22,93.0,77.5,22.87,-0.6,6.9,10540.6,8909.0,195.8,30
2011-02-28,1327.22,0.16,15351.45,9.0,221.9,2.15,2.73,18.35,93.0,77.5,22.87,-0.6,6.9,10540.6,8909.0,195.8,30
2011-03-01,1306.33,0.15,15351.45,9.0,223.05,2.17,2.75,21.01,93.97,67.5,22.87,-0.6,6.3,10619.7,8967.0,199.2,30
2011-03-02,1308.44,0.16,15351.45,9.0,223.05,2.25,2.77,20.7,93.97,67.5,22.87,-0.6,6.3,10619.7,8967.0,199.2,30
2011-03-03,1330.97,0.15,15351.45,9.0,223.05,2.27,2.79,18.6,93.97,67.5,22.87,-0.6,6.3,10619.7,8967.0,199.2,30
2011-03-04,1321.15,0.15,15351.45,9.0,223.05,2.24,2.81,19.06,93.97,67.5,22.87,-0.581,6.3,10619.7,8967.0,199.2,30
2011-03-07,1310.13,0.14,15351.45,9.0,223.05,2.26,2.81,20.66,93.97,67.5,22.87,-0.581,6.3,10619.7,8967.0,199.2,30
2011-03-08,1321.82,0.14,15351.45,9.0,223.05,2.31,2.83,19.82,93.97,67.5,22.87,-0.581,6.3,10619.7,8967.0,199.2,30
2011-03-09,1320.02,0.14,15351.45,9.0,223.05,2.25,2.78,20.22,93.97,67.5,22.87,-0.581,6.3,10619.7,8967.0,199.2,31
2011-03-10,1295.11,0.14,15351.45,9.0,223.05,2.22,2.72,21.88,93.97,67.5,22.87,-0.581,6.3,10619.7,8967.0,199.2,31
2011-03-11,1304.28,0.13,15351.45,9.0,223.05,2.17,2.76,20.08,93.97,67.5,22.87,-0.565,6.3,10619.7,8967.0,199.2,31
2011-03-14,1296.39,0.14,15351.45,9.0,223.05,2.15,2.75,21.13,93.97,67.5,22.87,-0.565,6.3,10619.7,8967.0,199.2,31
2011-03-15,1281.87,0.14,15351.45,9.0,223.05,2.16,2.7,24.32,93.97,67.5,22.87,-0.565,6.3,10619.7,8967.0,199.2,31
2011-03-16,1256.88,0.14,15351.45,9.0,223.05,2.09,2.64,29.4,93.97,67.5,22.87,-0.565,6.3,10619.7,8967.0,199.2,31
2011-03-17,1273.72,0.14,15351.45,9.0,223.05,2.18,2.65,26.37,93.97,67.5,22.87,-0.565,6.3,10619.7,8967.0,199.2,31
2011-03-18,1279.21,0.15,15351.45,9.0,223.05,2.18,2.67,24.44,93.97,67.5,22.87,-0.558,6.3,10619.7,8967.0,199.2,31
2011-03-21,1298.38,0.14,15351.45,9.0,223.05,2.2,2.67,20.61,93.97,67.5,22.87,-0.558,6.3,10619.7,8967.0,199.2,31
2011-03-22,1293.77,0.14,15351.45,9.0,223.05,2.19,2.66,20.21,93.97,67.5,22.87,-0.558,6.3,10619.7,8967.0,199.2,31
2011-03-23,1297.54,0.14,15351.45,9.0,223.05,2.16,2.67,19.17,93.97,67.5,22.87,-0.558,6.3,10619.7,8967.0,199.2,32
2011-03-24,1309.66,0.13,15351.45,9.0,223.05,2.22,2.7,18.0,93.97,67.5,22.87,-0.558,6.3,10619.7,8967.0,199.2,32
2011-03-25,1313.8,0.13,15351.45,9.0,223.05,2.19,2.67,17.91,93.97,67.5,22.87,-0.564,6.3,10619.7,8967.0,199.2,32
2011-03-28,1310.19,0.13,15351.45,9.0,223.05,2.18,2.66,19.44,93.97,67.5,22.87,-0.564,6.3,10619.7,8967.0,199.2,32
2011-03-29,1319.44,0.13,15351.45,9.0,223.05,2.2,2.69,18.16,93.97,67.5,22.87,-0.564,6.3,10619.7,8967.0,199.2,32
2011-03-30,1328.26,0.13,15351.45,9.0,223.05,2.19,2.67,17.71,93.97,67.5,22.87,-0.564,6.3,10619.7,8967.0,199.2,32
2011-03-31,1325.83,0.1,15351.45,9.0,223.05,2.21,2.67,17.74,93.97,67.5,22.87,-0.564,6.3,10619.7,8967.0,199.2,32
2011-04-01,1332.41,0.11,15557.54,9.1,224.09,2.25,2.66,17.4,93.66,69.8,22.91,-0.577,6.3,10652.1,9030.4,203.1,32
2011-04-04,1332.87,0.09,15557.54,9.1,224.09,2.29,2.68,17.5,93.66,69.8,22.91,-0.577,6.3,10652.1,9030.4,203.1,32
2011-04-05,1332.63,0.09,15557.54,9.1,224.09,2.32,2.66,17.25,93.66,69.8,22.91,-0.577,6.3,10652.1,9030.4,203.1,32
2011-04-06,1335.54,0.1,15557.54,9.1,224.09,2.34,2.71,16.9,93.66,69.8,22.91,-0.577,6.3,10652.1,9030.4,203.1,33
2011-04-07,1333.51,0.1,15557.54,9.1,224.09,2.33,2.77,17.11,93.66,69.8,22.91,-0.577,6.3,10652.1,9030.4,203.1,33
2011-04-08,1328.17,0.09,15557.54,9.1,224.09,2.38,2.76,17.87,93.66,69.8,22.91,-0.594,6.3,10652.1,9030.4,203.1,33
2011-04-11,1324.46,0.09,15557.54,9.1,224.09,2.38,2.74,16.59,93.66,69.8,22.91,-0.594,6.3,10652.1,9030.4,203.1,33
2011-04-12,1314.16,0.08,15557.54,9.1,224.09,2.32,2.75,17.09,93.66,69.8,22.91,-0.594,6.3,10652.1,9030.4,203.1,33
2011-04-13,1314.41,0.08,15557.54,9.1,224.09,2.3,2.74,16.92,93.66,69.8,22.91,-0.594,6.3,10652.1,9030.4,203.1,33
2011-04-14,1314.52,0.09,15557.54,9.1,224.09,2.25,2.74,16.27,93.66,69.8,22.91,-0.594,6.3,10652.1,9030.4,203.1,33
2011-04-15,1319.68,0.12,15557.54,9.1,224.09,2.23,2.72,15.32,93.66,69.8,22.91,-0.607,6.3,10652.1,9030.4,203.1,33
2011-04-18,1305.14,0.1,15557.54,9.1,224.09,2.19,2.71,16.96,93.66,69.8,22.91,-0.607,6.3,10652.1,9030.4,203.1,33
2011-04-19,1312.62,0.11,15557.54,9.1,224.09,2.24,2.71,15.83,93.66,69.8,22.91,-0.607,6.3,10652.1,9030.4,203.1,33
2011-04-20,1330.36,0.1,15557.54,9.1,224.09,2.27,2.74,15.07,93.66,69.8,22.91,-0.607,6.3,10652.1,9030.4,203.1,34
2011-04-21,1337.38,0.1,15557.54,9.1,224.09,2.29,2.74,14.69,93.66,69.8,22.91,-0.607,6.3,10652.1,9030.4,203.1,34
2011-04-25,1335.25,0.1,15557.54,9.1,224.09,2.3,2.72,15.77,93.66,69.8,22.91,-0.614,6.3,10652.1,9030.4,203.1,34
2011-04-26,1347.24,0.09,15557.54,9.1,224.09,2.32,2.69,15.62,93.66,69.8,22.91,-0.614,6.3,10652.1,9030.4,203.1,34
2011-04-27,1355.66,0.09,15557.54,9.1,224.09,2.37,2.74,15.35,93.66,69.8,22.91,-0.614,6.3,10652.1,9030.4,203.1,34
2011-04-28,1360.48,0.09,15557.54,9.1,224.09,2.41,2.72,14.62,93.66,69.8,22.91,-0.614,6.3,10652.1,9030.4,203.1,34
2011-04-29,1363.61,0.09,15557.54,9.1,224.09,2.45,2.71,14.75,93.66,69.8,22.91,-0.615,6.3,10652.1,9030.4,203.1,34
2011-05-02,1361.22,0.09,15557.54,9.0,224.81,2.44,2.7,15.99,93.77,74.3,22.98,-0.615,6.3,10672.2,9102.7,204.1,34
2011-05-03,1356.62,0.09,15557.54,9.0,224.81,2.42,2.67,16.7,93.77,74.3,22.98,-0.615,6.3,10672.2,9102.7,204.1,34
2011-05-04,1347.32,0.09,15557.54,9.0,224.81,2.41,2.65,17.08,93.77,74.3,22.98,-0.615,6.3,10672.2,9102.7,204.1,35
2011-05-05,1335.1,0.09,15557.54,9.0,224.81,2.28,2.6,18.2,93.77,74.3,22.98,-0.615,6.3,10672.2,9102.7,204.1,35
2011-05-06,1340.2,0.09,15557.54,9.0,224.81,2.25,2.62,18.4,93.77,74.3,22.98,-0.611,6.3,10672.2,9102.7,204.1,35
2011-05-09,1346.29,0.09,15557.54,9.0,224.81,2.29,2.6,17.16,93.77,74.3,22.98,-0.611,6.3,10672.2,9102.7,204.1,35
2011-05-10,1357.16,0.09,15557.54,9.0,224.81,2.31,2.64,15.91,93.77,74.3,22.98,-0.611,6.3,10672.2,9102.7,204.1,35
2011-05-11,1342.08,0.09,15557.54,9.0,224.81,2.2,2.63,16.95,93.77,74.3,22.98,-0.611,6.3,10672.2,9102.7,204.1,35
2011-05-12,1348.65,0.09,15557.54,9.0,224.81,2.2,2.65,16.03,93.77,74.3,22.98,-0.611,6.3,10672.2,9102.7,204.1,35
2011-05-13,1337.77,0.09,15557.54,9.0,224.81,2.15,2.61,17.07,93.77,74.3,22.98,-0.602,6.3,10672.2,9102.7,204.1,35
2011-05-16,1329.47,0.1,15557.54,9.0,224.81,2.12,2.61,18.24,93.77,74.3,22.98,-0.602,6.3,10672.2,9102.7,204.1,35
2011-05-17,1328.98,0.09,15557.54,9.0,224.81,2.08,2.57,17.55,93.77,74.3,22.98,-0.602,6.3,10672.2,9102.7,204.1,35
2011-05-18,1340.68,0.1,15557.54,9.0,224.81,2.14,2.6,16.23,93.77,74.3,22.98,-0.602,6.3,10672.2,9102.7,204.1,36
2011-05-19,1343.6,0.09,15557.54,9.0,224.81,2.1,2.62,15.52,93.77,74.3,22.98,-0.602,6.3,10672.2,9102.7,204.1,36
2011-05-20,1333.27,0.1,15557.54,9.0,224.81,2.07,2.6,17.43,93.77,74.3,22.98,-0.591,6.3,10672.2,9102.7,204.1,36
2011-05-23,1317.37,0.1,15557.54,9.0,224.81,2.03,2.58,18.27,93.77,74.3,22.98,-0.591,6.3,10672.2,9102.7,204.1,36
2011-05-24,1316.28,0.1,15557.54,9.0,224.81,2.07,2.56,17.82,93.77,74.3,22.98,-0.591,6.3,10672.2,9102.7,204.1,36
2011-05-25,1320.47,0.09,15557.54,9.0,224.81,2.08,2.59,17.07,93.77,74.3,22.98,-0.591,6.3,10672.2,9102.7,204.1,36
2011-05-26,1325.69,0.09,15557.54,9.0,224.81,2.06,2.59,16.09,93.77,74.3,22.98,-0.591,6.3,10672.2,9102.7,204.1,36
2011-05-27,1331.1,0.1,15557.54,9.0,224.81,2.03,2.59,15.98,93.77,74.3,22.98,-0.575,6.3,10672.2,9102.7,204.1,36
